101,2010,68,1000,0,6.933,63.66
101,2010,68,1100,0,10.17,52.54
101,2010,68,1200,0,12.19,47.34
101,2010,68,1300,0,14.37,33.6
101,2010,68,1400,0,15.3,29.08
101,2010,68,1500,0,16.55,23.12
101,2010,68,1600,0,16.91,20.47
101,2010,68,1700,0,16.35,17.97
101,2010,68,1800,0,15.35,15.58
101,2010,68,1900,0,12.97,23.79
101,2010,68,2000,0,9.79,46.83
101,2010,68,2100,0,3.79,80.7
101,2010,68,2200,.2,3.339,82
101,2010,68,2300,.3,3.114,78.4
101,2010,68,2400,.4,2.754,73.4
102,2010,68,2400,12.56,4443
101,2010,69,100,.1,2.855,59.46
101,2010,69,200,0,2.189,54.57
101,2010,69,300,0,1.331,55.01
101,2010,69,400,0,.638,57.08
101,2010,69,500,0,.872,52.22
101,2010,69,600,0,.14,58.05
101,2010,69,700,0,2.17,50.16
101,2010,69,800,0,3.03,47.52
101,2010,69,900,0,4.586,43.92
101,2010,69,1000,0,7.57,38.56
101,2010,69,1100,0,8.45,35.71
101,2010,69,1200,0,9.2,31.95
101,2010,69,1300,0,10.43,31.85
101,2010,69,1400,0,12.25,24.3
101,2010,69,1500,0,11.11,25.56
101,2010,69,1600,0,11.98,20.74
101,2010,69,1700,0,11.03,24.3
101,2010,69,1800,0,11.65,24.83
101,2010,69,1900,0,9.47,28.06
101,2010,69,2000,0,7.61,36.21
101,2010,69,2100,0,6.957,35.48
101,2010,69,2200,0,6.627,38.21
101,2010,69,2300,0,6.033,42.67
101,2010,69,2400,0,4.504,61.5
102,2010,69,2400,12.55,4443
101,2010,70,100,0,2.515,79.2
101,2010,70,200,.1,1.822,85.3
101,2010,70,300,.2,1.125,85.7
101,2010,70,400,0,1.963,76.6
101,2010,70,500,0,3.195,64.46
101,2010,70,600,0,2.289,74.7
101,2010,70,700,.2,.825,88.5
101,2010,70,800,0,1.563,73.3
101,2010,70,900,0,4.293,60.5
101,2010,70,1000,0,5.841,50.17
101,2010,70,1100,0,6.723,48.95
101,2010,70,1200,0,8.37,40.16
101,2010,70,1300,0,9.8,31.72
101,2010,70,1400,0,11.26,29.12
101,2010,70,1500,0,12.05,28.42
101,2010,70,1600,0,12.31,27.78
101,2010,70,1700,0,12.44,27.78
101,2010,70,1800,0,12.04,28.65
101,2010,70,1900,0,10.42,32.87
101,2010,70,2000,0,7.48,43.59
101,2010,70,2100,0,5.693,50.78
101,2010,70,2200,0,4.342,51.66
101,2010,70,2300,0,4.047,50.17
101,2010,70,2400,0,3.919,50.27
102,2010,70,2400,12.59,4443
101,2010,71,100,0,2.828,53.24
101,2010,71,200,0,3.228,54.04
101,2010,71,300,0,1.664,58.67
101,2010,71,400,0,.838,61.71
101,2010,71,500,0,1.005,60.18
101,2010,71,600,0,.772,60.21
101,2010,71,700,0,-.027,61.34
101,2010,71,800,0,1.538,54.98
101,2010,71,900,0,7.85,42.06
101,2010,71,1000,0,8.26,44.23
101,2010,71,1100,0,10.8,35.94
101,2010,71,1200,0,11.82,32.07
101,2010,71,1300,0,12.91,28.45
101,2010,71,1400,0,16.1,24.86
101,2010,71,1500,0,17.81,22.69
101,2010,71,1600,0,18.7,19.43
101,2010,71,1700,0,18.85,18.63
101,2010,71,1800,0,18.49,17.84
101,2010,71,1900,0,15.98,19.47
101,2010,71,2000,0,11.61,27.22
101,2010,71,2100,0,9.41,41.79
101,2010,71,2200,0,9.38,36.22
101,2010,71,2300,0,8.85,34.72
101,2010,71,2400,0,7.66,36.18
102,2010,71,2400,12.56,4443
101,2010,72,100,0,7.82,31.96
101,2010,72,200,0,7.46,31.4
101,2010,72,300,0,7.5,29.4
101,2010,72,400,0,6.566,31.07
101,2010,72,500,0,6.14,30.94
101,2010,72,600,0,4.311,35.96
101,2010,72,700,0,4.55,41.95
101,2010,72,800,0,4.884,50.57
101,2010,72,900,0,9.37,35.63
101,2010,72,1000,0,11.44,35.41
101,2010,72,1100,0,14.77,26.49
101,2010,72,1200,0,16.48,24.12
101,2010,72,1300,0,17.61,19.83
101,2010,72,1400,0,19.8,17.41
101,2010,72,1500,0,20.58,15.44
101,2010,72,1600,0,21.31,13.32
101,2010,72,1700,0,22.34,10.23
101,2010,72,1800,0,21.54,9.96
101,2010,72,1900,0,19.61,12.55
101,2010,72,2000,0,16.45,16.05
101,2010,72,2100,0,15.67,17.95
101,2010,72,2200,0,13.91,23.13
101,2010,72,2300,0,13.76,24.4
101,2010,72,2400,0,12.93,25.33
102,2010,72,2400,12.6,4443
